Word_Idx,Antonym1,Antonym2,Antonym3,Antonym4
noninstitutional_1,institutional 
noninstitutionalised_1,institutionalized 
noninstitutionalized_1,institutionalized 
nonintegrated_1,integrated 
nonintellectual_1,intellectual 
noninterference_1,interference,intervention
nonintervention_1,interference,intervention
noninvasive_1,invasive 
non-invertible_1,invertible,
non-involvement_1,involvement,participation,engagement
nonionic_1,ionized,
nonionic_2,ionic,
nonionised_1,ionized,
nonionized_1,ionized,
nonjudgmental_1,judgmental,
nonlinear_1,linear,
nonlinguistic_1,linguistic,
nonliteral_1,literal,
nonliving_1,animate,
non-living_1,animate,
nonmagnetic_1,magnetic,
non-market economy_1,market economy,
nonmaterial_1,material,
nonmeaningful_1,meaningful,
nonmechanical_1,mechanical
nonmember_1,member
nonmetal_1,metallic
nonmetallic_1,metallic
nonmetamorphic_1,metamorphic
nonmigratory_1,migratory
nonmilitary_1,military
non-miscible_1,miscible
nonmodern_1,modern
nonmonotonic_1,monotonic
nonmoving_1,moving
nonmusical_1,musical
nonmusical_2,musical
nonnative_3,native
nonobservance_1,observance
nonoperational_1,operational
nonparticipation_1,involvement,participation,engagement
nonparticulate_1,particulate,
nonpartisan_1,partisan,
nonpartisan_2,partisan,
nonpartisanship_1,partiality,
nonpartizan_1,partisan,
nonpartizan_2,partisan,
nonpasserine_1,passerine,
nonpayment_2,payment,
nonpayment_3,payment,
nonperiodic_1,periodic,
nonphilosophic_1,philosophical,
nonphilosophical_1,philosophical,
nonphotosynthetic_1,photosynthetic,
nonpolar_1,ionic,
nonpolitical_1,political,
nonporous_1,porous 
nonpregnant_1,pregnant 
nonprehensile_1,prehensile 
nonprescription_1,prescription 
nonprofessional_1,professional 
nonproliferation_1,proliferation,proliferation
non-proliferation_1,proliferation,proliferation
nonproprietary_1,proprietary 
nonprotractile_1,extensile 
nonpsychoactive_1,psychoactive 
nonracial_1,racial 
nonradioactive_1,radioactive 
nonrandom_1,random 
nonreciprocal_1,reciprocal 
nonreflecting_1,reflective 
nonreflective_1,reflective 
nonreligious person_1,religious person
nonremittal_2,payment
nonrenewable_1,renewable
nonrepetitive_1,repetitive
nonrepresentational_1,representational
nonrepresentative_1,representative
nonresident_1,resident
nonresident_2,resident
nonresidential_1,residential
nonresonant_1,reverberant
nonreticulate_1,reticulate
nonretractable_1,retractile
nonretractile_1,retractile
nonreturnable_1,returnable
nonreversible_1,reversible
nonrigid_1,rigid
nonruminant_1,ruminant 
nonsectarian_1,sectarian 
nonsexual_1,sexual 
nonsignificant_1,significant 
nonsingular matrix_1,singular matrix 
nonslippery_1,slippery 
nonsmoker_2,smoker 
nonspatial_1,spatial 
nonspeaking_1,speaking 
nonspecific_1,specific,specific
nonspherical_1,spherical 
nonstandard_1,standard 
nonstandard_2,standard 
nonstandard_3,standard 
nonstarter_1,achiever 
nonsteroidal_1,steroidal 
nonsubjective_1,subjective
nonsubmergible_1,submersible
nonsubmersible_1,submersible
nonsuppurative_1,suppurative
nonsurgical_1,surgical
nonsweet_1,sugary
nonsyllabic_1,syllabic
nonsyllabic_2,syllabic
nontaxable_1,taxable
nontechnical_1,technical
nonterritorial_1,territorial
nonthermal_1,thermal
nontoxic_1,toxic
nontraditional_1,traditional
nontranslational_1,translational
nonuniformity_1,uniformity
nonunion_1,union 
nonviolent_1,violent 
nonviolently_1,violently 
nonvolatile storage_1,volatile storage,volatile storage
non-volatile storage_1,volatile storage,volatile storage
nonvolatile_1,volatile 
nonvolatilisable_1,volatile 
nonvolatilizable_1,volatile 
nonvoluntary_1,voluntary 
nonwashable_1,washable 
nonwoody_1,woody 
nonworker_1,worker 
normal_1,abnormal 
normal_2,abnormal 
normal_3,paranormal 
normalcy_1,abnormality 
normality_3,abnormality 
normally_1,remarkably 
normative_1,descriptive 
normotensive_1,hypertensive,hypotensive
north_1,south 
northern_1,southern 
northern_2,southern 
northernness_1,southernness 
nosed_1,noseless 
noseless_1,nosed 
not absolutely_1,unconditionally 
not by a blame sight_1,by all means 
not by a long sight_1,by all means 
not due_1,due 
not intrusive_1,intrusive 
not suitably_1,appropriately,suitably
not surprised_1,surprised 
not yet_1,already 
note_10,ignore 
notice_11,ignore 
noticeable_1,unnoticeable 
noticeable_3,unobtrusive 
noticeably_1,imperceptibly 
noticed_1,unnoticed 
nourished_1,malnourished 
nowness_1,futurity,pastness
noxious_1,innocuous 
noxiously_1,harmlessly 
nuclear_1,conventional 
nullify_1,validate 
nullify_2,validate 
numerate_1,innumerate 
numerical_1,verbal 
nurse_3,bottlefeed 
o.k._4,disapprove 
obedience_1,disobedience 
obedience_3,disobedience 
obedient_1,disobedient 
obediently_1,disobediently 
obeisance_2,disobedience 
obey_1,disobey 
obfuscate_1,clarify 
object program_1,source program 
objectify_1,personalise,personalize
objective_4,subjective 
objectively_1,subjectively 
oblate_1,prolate 
obligate_1,facultative 
obligated_1,unobligated 
obligatorily_2,optionally 
obligatory_1,optional 
oblige_1,disoblige 
oblique angle_1,right angle 
oblique case_1,nominative 
oblique triangle_1,right triangle 
oblique_1,parallel,perpendicular
oblique_4,nominative 
obscureness_3,clarity 
obscurity_1,clarity 
obscurity_3,prominence 
observably_1,imperceptibly 
observance_2,nonobservance 
observe_4,break 
observe_7,disrespect 
obstinate_3,docile 
obstruct_3,free 
obstructed_1,unobstructed 
obtrusive_1,unobtrusive 
obtrusively_1,unobtrusively 
obtrusiveness_1,unobtrusiveness 
obturate_1,free 
obtuse_1,acute 
obtuseness_2,acuteness 
obverse_2,reverse 
obviate_2,necessitate 
obvious_1,unobvious 
occidentalise_1,orientalise,orientalize
occidentalize_1,orientalise,orientalize
occlude_1,free 
occlusive_2,continuant consonant 
occupant_1,nonresident 
occupied_1,unoccupied 
occupied_4,unoccupied 
occupier_1,nonresident 
odd_2,even 
odd-toed ungulate_1,even-toed ungulate 
odorize_1,deodourise,deodorize
odorless_1,odorous 
odorous_1,odorless 
odourise_1,deodourise,deodorize
odourless_1,odorous 
oestrus_1,anestrus 
of course_1,unnaturally 
of import_1,unimportant 
off_1,on 
off_2,on 
offence_4,defence,defense
offend_4,keep 
offending_1,unoffending 
offense_3,defence,defense
offensive_1,inoffensive 
offensive_2,inoffensive 
offensive_3,defensive 
offensive_4,euphemistic 
offensive_6,savory 
offensively_1,defensively 
offensively_2,inoffensively 
official_2,unofficial 
officially_2,unofficially 
off-line_1,on-line 
off-line_2,on-line 
off-peak_1,peak 
offsaddle_1,saddle 
off-season_1,high season 
offset_1,middle,end
offshore_1,inshore 
offshore_3,onshore 
offside_1,onside 
offsides_1,onside 
off-site_1,on-site 
offstage_1,onstage 
offstage_3,onstage 
off-street_1,on-street 
oft_1,rarely,infrequently
often_1,rarely,infrequently
oftentimes_1,rarely,infrequently
ofttimes_1,rarely,infrequently
oiled_1,unoiled 
okay_4,disapprove,
old style font_1,modern,
old style_1,modern,
old_1,young,
old_2,new,
oldness_1,youngness,
oldness_2,newness,
oleophilic_1,oleophobic,
oleophobic_1,oleophilic,
omit_1,include,
omit_2,attend to,
omnidirectional_1,directional,
omnivorous_1,insectivorous,carnivorous,herbivorous
on a higher floor_1,downstairs,
on a lower floor_1,upstairs,
on a regular basis_1,irregularly,
on an irregular basis_1,regularly,
on one hand_1,on the other hand,
on purpose_1,accidentally,unintentionally,accidentally
on the one hand_1,on the other hand,
on the other hand_1,on the one hand,
on_1,off,
on_2,off,
once and for all_1,inconclusively,
one-dimensional language_1,multidimensional language,
one-dimensional_1,planar,cubic 
one-dimensional_2,multidimensional,
one-piece_1,two-piece,three-piece 
one-sided_2,reversible,
one-sided_3,multilateral,
one-year_1,biennial,perennial 
on-line_2,off-line,
on-line_3,off-line
onomatopoeic_1,nonechoic
onomatopoeical_1,nonechoic
onomatopoetic_1,nonechoic
onshore_1,offshore
onshore_3,offshore
onside_1,offside
on-site_1,off-site
onstage_1,offstage
onstage_2,offstage
on-street_1,off-street
ontogenesis_1,nondevelopment
ontogeny_1,nondevelopment
onymous_1,anonymous
opacity_2,clarity
opacity_3,transparency
opaque_1,clear
opaqueness_2,clarity
open chain_1,closed chain
open circuit_1,closed circuit
open interval_1,closed interval
open up_1,close
open up_4,close
open up_5,close
open up_7,close up
open_11,closed
open_13,closed
open_14,covert
open_16,unreceptive
open_20,shut
open_27,close
open_29,close
open_30,close
open_31,close
open_34,close
open_35,fold
open_7,closed
open-chain_1,cyclic
opened_1,closed
opening_1,closing
opening_10,closing
openness_1,closeness
operable_2,inoperable
operate_2,disengage
operate_3,malfunction
operational_1,nonoperational
operative_3,inoperative
operative_5,medical
opisthognathous_1,prognathous
opponent_2,agonist
opportune_1,inopportune
opportunely_1,inopportunely
opportuneness_1,inopportuneness
opposable_1,unopposable
opposed_1,unopposed
opposer_1,agonist
opposite word_1,synonym
opposite_6,alternate
opposite_8,synonym
opprobrium_1,fame
optimism_1,pessimism
optimism_2,pessimism
optimist_1,pessimist
optimistic_2,pessimistic
optimistically_1,pessimistically 
optional_1,obligatory 
optionally_1,obligatorily 
orad_1,aborad 
oral_1,anal 
oral_2,aboral 
order_10,disorder,disorderliness
order_14,disorder 
order_17,disorder 
order_22,deregulate 
ordered_1,disarranged 
ordered_2,incoherent 
ordered_3,disordered 
orderliness_2,disorder,disorderliness
orderly_1,incoherent 
orderly_2,disorderly 
ordinal_2,cardinal 
ordinarily_1,remarkably 
ordinariness_1,extraordinariness 
ordinary_2,extraordinary 
organic disorder_1,functional disorder 
organic_2,functional 
organic_4,inorganic 
organic_5,inorganic 
organically_1,inorganically 
organise_4,disorganise,disorganize
organize_3,disorganise,disorganize
organized_1,unorganized 
organized_2,disorganized 
orient_4,disorient 
orientalise_1,occidentalise,occidentalize
orientalize_1,occidentalise,occidentalize
orientate_1,disorient
orientated_1,unoriented
orientating_1,disorienting
oriented_1,unoriented
orienting_1,disorienting
original sin_1,actual sin
original_1,unoriginal
originality_2,unoriginality
originative_1,uncreative
orthodox_1,unorthodox
orthodoxy_1,unorthodoxy
orthodoxy_2,unorthodoxy
orthotropous_1,campylotropous
ostentatious_1,unostentatious
otc security_1,listed security
other_1,same
otherworldliness_1,worldliness 
out of doors_1,indoors,inside
out of hand_1,in hand 
out of wedlock_1,legitimately 
out_8,safe 
out-basket_1,in-basket 
outbid_2,underbid 
outboard_1,inboard 
outbred_1,inbred 
outdoor_1,indoor 
outdoors_1,indoors,inside
outer garment_1,undergarment 
outer_2,inner 
outfield_1,infield 
outflow_1,influx,inflow
outgo_1,income 
outgoing_2,incoming,
outlander_1,citizen,
outlaw_4,decriminalise,decriminalize,legalize
outlay_1,income,
out-of-door_1,indoor,
out-of-the-box thinking_1,convergent thinking,
outpatient_1,inpatient,
outset_1,middle,end 
outside_1,inside,
outside_11,inside,
outside_12,indoors,inside 
outside_13,inside,
outside_14,inside,
outside_8,indoor,
outspan_1,inspan,
outstandingly_1,unremarkably,
out-tray_1,in-basket
outward_1,inward
outward_3,inward
outwardly_2,inwardly
outwardness_1,inwardness
outwardness_2,inwardness
outwardness_3,inwardness
outwards_1,inward
outwear_2,refresh
over the counter security_1,listed security
overachievement_1,underachievement
overact_1,underact
overarm_1,underhand
overbid_4,underbid
overcast_6,clear up
overcharge_3,undercharge
overdraw_1,understate 
overdress_1,dress down 
overestimate_3,underestimate 
overestimate_4,underestimate,undervalue
overexpose_1,underexpose 
overexpose_2,underexpose 
overgarment_1,undergarment 
overhand_1,underhand 
overhanded_1,underhand 
overhead_1,surface,subsurface
overleap_1,attend to 
overlook_5,attend to 
overpay_1,underpay 
overplay_1,underact 
overrate_1,underestimate 
overshoot_3,undershoot 
overspend_1,underspend 
overspend_2,underspend 
overstate_1,understate 
overstatement_1,understatement 
overstock_1,understock 
overt_1,covert 
over-the-counter drug_1,prescription medicine,prescription drug
over-the-counter medicine_1,prescription medicine,prescription drug
over-the-counter_1,prescription 
overtime_1,regulation time 
overtly_1,covertly 
overvalue_1,underestimate,undervalue
oviparous_1,ovoviviparous,viviparous
ovoviviparous_1,viviparous,oviparous
ovulation_1,anovulation 
owed_1,undue 
owned_1,unowned 
ownerless_1,owned 
oxidate_2,deoxidise,deoxidize
oxidise_1,deoxidise,deoxidize
oxidize_2,deoxidise,deoxidize
pack together_1,decompress 
pack_15,unpack 
package_3,hardware 
package_4,unbox 
packaged_1,unpackaged 
paid_1,unpaid 
pain_5,pleasure 
painful_1,painless 
painfully_2,painlessly 
painfulness_2,pleasure 
painless_2,painful 
painlessly_1,painfully 
painstakingness_1,unconscientiousness 
paintable_1,unpaintable 
painted_2,unpainted 
painted_3,unpainted 
paired_3,alternate 
palatability_1,unpalatability 
palatable_1,unpalatable 
palatableness_1,unpalatability 
palatably_1,unpalatably 
palingenesis_1,cenogenesis 
palingenetic_1,cenogenetic 
palpability_1,impalpability,intangibility
palpable_2,impalpable 
paper loss_1,paper profit 
paper profit_1,paper loss 
paradigmatic_1,syntagmatic,
parallel operation_1,serial operation,
parallel_1,perpendicular,oblique 
parallelogram_1,trapezium,
paranormal_1,sensory,
paranormal_2,normal,
parasite_2,host,
pardonable_1,unpardonable,
pardonably_1,unpardonably,unforgivably,inexcusably
parent_1,child,
parental_1,filial,
parental_2,filial,
parented_1,unparented,
parentless_1,parented,
part_1,wholly,
partial_3,impartial,
partiality_2,impartiality,
partially_1,wholly,
participate_1,drop out,
participation_1,non-involvement,nonparticipation,non-engagement
particular proposition_1,universal proposition,universal 
particular_8,universal proposition,universal 
particular_9,general,general 
particularise_1,generalize,
particularity_1,generality,
particularize_1,generalize,
particulate_1,nonparticulate,
partisan_2,nonpartisan,
partisan_5,nonpartisan,
partisanship_1,impartiality,
partizan_1,nonpartisan,
partly_1,wholly,
parttime_1,full-time 
part-time_1,full-time 
part-time_2,full-time 
pass away_1,be born 
pass on_1,recede 
pass up_2,accept 
pass_1,running 
pass_12,failing 
pass_23,be born 
pass_25,fail 
pass_36,fail 
passable_2,impassable 
passably_1,immoderately,unreasonably
passerine_1,nonpasserine 
passing_10,failing 
passing_3,running 
passionate_1,passionless 
passionless_2,passionate 
passive trust_1,active trust 
passive voice_1,active voice 
passive_1,active 
passive_2,active 
passive_4,active voice 
passively_1,actively 
past times_1,future 
past_1,present,future
past_6,future 
pastness_1,presentness,futurity
paternal_2,maternal 
paternal_4,filial 
patience_1,impatience 
patient_1,impatient 
patiently_1,impatiently 
patness_1,inopportuneness 
patriarchal_2,matriarchal 
patrician_2,plebeian,proletarian
patriotic_1,unpatriotic 
patriotically_1,unpatriotically 
patronise_1,boycott,boycott
patronised_1,unpatronized 
patronize_1,boycott,boycott
patronized_1,unpatronized 
patronless_1,patronized 
patterned_1,plain 
paved_1,unpaved 
pay cash_1,charge 
pay up_1,default 
pay_9,default 
paying attention_1,heedless 
paying attention_3,inattentiveness 
payment_1,nonpayment 
payment_2,nonpayment 
peace_2,war 
peaceful_1,unpeaceful 
peacenik_1,hawk 
peach_5,keep quiet 
peak season_1,off-season 
peak_1,off-peak 
pedunculate_1,sessile 
peel_6,dress,dress
peeress_1,nobleman,Lord
pellucidity_1,unclearness,obscurity
pelt along_1,linger 
penalty_1,reward 
penetrability_1,imperviousness,impenetrability
penetrable_1,impenetrable 
penitent_1,unrepentant,impenitent
penitentially_1,unrepentantly,impenitently
penitently_1,unrepentantly,impenitently
perceptibility_1,imperceptibility 
perceptible_2,imperceptible 
perceptibly_1,imperceptibly 
perceptive_1,unperceptive 
perceptiveness_3,unperceptiveness 
perdition_1,Heaven 
